merchantidentifier,dateclosedforfraud,Flag_for_data_with_fraud_outcomes
19917923465,,1
19917970275,,1
19917933035,,1
19917935129,,1
19917986627,,1
19917947277,,1
19917989483,2014-10-24,1
19917947969,,1
19917951579,,1
19917954201,,1
19913252341,,1
19917998491,,1
19922362755,,1
19918013767,,1
19913270541,,1
19918054041,,1
19922367857,,1
19922449659,,0
19917972353,,1
19922420469,,1
19922422151,,1
19921835611,,1
19921857225,,1
19913281369,2015-02-24,1
19917979153,,1
19922442379,,1
19921883361,,1
19918072657,,1
19921907669,,0
19921784361,,1
19918042359,,0
19917988309,,1
19922485745,,1
19918101879,,1
19921932465,,1
19918040051,,1
19921829719,,1
19918105609,,1
19921950055,,1
19918118395,,1
19921868131,,1
19918088545,,1
19918110307,,1
19918067197,,1
19918122387,,1
19918128311,,1
19918124451,,1
19918128807,,1
19913879033,,1
19913879345,,1
19913893501,,1
19914220897,,1
19914273099,,1
19913956929,,1
19913975443,,1
19913993595,,1
19914006609,,1
19914288727,,1
19914323709,,1
19914027533,,1
19914073551,,1
19921903973,,1
19914360601,,1
19922021185,,1
19914455015,,1
19921926891,,1
19914475919,,1
19921950879,,1
19914079259,,1
19922064251,,1
19914085135,,1
19922079481,2014-09-12,1
19914144453,,1
19922011087,,1
19914513325,,1
19922108671,,1
19914561127,,1
19914568767,,1
19914571059,,1
19914230661,,1
19914585367,,1
19914240561,,1
19914245663,,1
19914311053,,1
19914318957,,1
19914634779,,1
19914668045,,1
19914695653,,1
19919873847,,1
19919886931,,0
19919895497,,1
19922015641,,1
19922025791,,1
19922044815,,1
19922168847,,1
19922169757,,1
19922201861,,1
19922214199,,1
19922081445,,1
19919917307,,1
19919898645,,1
19919929949,,0
19919911929,,1
19919944435,,1
19919958341,,1
19919961697,,1
19919934715,,1
19919971033,,1
19919996539,,1
19920030889,,0
19920044781,,1
19920041101,,1
19920053361,,1
19920066315,,1
19919936133,,1
19920065675,,1
19919997153,,1
19920028431,,1
19920082963,,1
19920123937,,1
19922082185,,1
19920065295,,1
19922241231,,1
19917509529,,1
19922133933,,1
19922268999,2015-07-27,1
19917524525,,1
19922137859,,1
19922139031,,1
19922317527,,1
19909099113,,1
19917556883,,1
19922206035,,1
19922420717,,1
19874851499,,1
19922295335,,1
19909116257,,1
19922313103,,1
19874915901,,1
19922481769,,1
19874911331,,1
19922332409,,0
19874861219,,1
19874998881,,1
19874939631,,1
19875005975,,1
19909483167,,1
19874875921,,1
19875010591,,1
19909526447,,1
19874930669,,1
19874959149,,1
19909625545,,1
19874994757,,1
19909714795,,1
19874998551,,1
19909244161,,1
19875012107,,1
19909252709,,1
19909282823,,1
19909298167,,1
19909403951,,1
19909425831,,1
19909476451,,1
19909497819,,1
19909503379,,1
19909537355,,1
19910624869,,1
19910628465,,1
19910641287,,1
19910712763,,1
19910721329,,1
19910728177,,1
19910746013,,1
19910791983,,1
19909145727,,1
19909185079,,1
19908678725,,1
19908682769,,1
19908716725,,1
19908749317,,1
19908813317,,1
19908835839,,1
19909060089,,1
19909064179,,1
19909107363,2015-08-10,1
19909107661,,1
19909126867,,1
19909165497,,1
19909185875,,1
19909236719,,1
19909241243,,1
19909686843,,1
19909698539,,1
19909759611,,1
19909781491,,1
19909783867,,1
19909802391,,1
19909830589,,1
19909858295,,1
19909313381,,1
19909314007,,1
19909314851,,1
19909422595,,0
19909482621,,1
19909580979,,1
19909594145,,1
19909450413,,1
19909451403,,1
19910888673,,1
19910890833,,1
19910608633,,1
19909456301,,1
19910622045,2015-11-11,1
19910625711,,1
19909505145,,1
19910729053,,1
19909509355,,1
19910736227,,1
19911735073,,1
19910759643,,1
19911739543,,1
19910942147,,1
19911737167,,1
19910977891,,1
19911777907,,1
19906873991,,1
19906914363,,1
19906936377,,1
19906969049,,1
19906970053,,1
19906986457,,1
19907022851,,1
19907039549,,1
19907042353,,1
19907071973,,1
19907095369,,1
19907207257,2014-09-25,1
19907230749,,1
19907246425,,1
19907261675,,1
19907275715,,1
19907328199,,1
19919999067,,1
19920046251,,1
19920110535,,1
19920006485,,1
19921613653,,1
19921656833,,1
19921661783,,1
19921682225,,1
19921694651,,1
19916648705,,1
19915478805,,1
19915545103,,1
19916729807,,1
19916741869,,1
19916825025,,1
19916830599,,0
19915623741,,1
19915646147,,1
19915711277,,1
19921843861,,1
19921846945,,1
19922368645,,1
19922378279,,1
19922418473,,1
19922455383,,1
19921822757,,1
19922478747,,1
19921986555,,1
19921988005,,1
19922011533,,1
19922141011,,1
19922143653,2014-09-22,1
19911811959,,1
19910991667,,1
19924462921,,1
19924468467,,1
19911814367,,1
19911024165,,1
19924458913,,1
19911836877,,1
19911105099,,1
19924566429,,1
19911838971,,1
19911157819,,1
19924482493,,1
19911841561,,1
19911181099,2014-11-14,1
19924475759,,1
19911888009,,1
19924493449,,1
19916889229,,1
19911249577,,1
19911912215,,1
19924512687,,1
19910913769,,1
19924513281,,1
19910935847,,1
19910942777,,1
19924509223,,1
19915742245,,0
19894569237,,1
19915759177,,1
19915791137,,1
19894421425,,1
19915793379,,1
19894421955,,1
19894436223,,1
19915851425,,1
19924503679,,1
19924532387,2015-03-26,1
19894494637,,1
19894498529,,1
19895029399,,1
19895033805,,1
19894550769,,1
19895046411,,1
19894589531,,1
19895076621,,1
19894473997,,1
19894454307,,1
19894621077,,1
19894613485,,1
19894649011,,1
19894681153,,1
19894468779,,0
19894676167,,1
19895084145,,0
19895092825,,1
19894708161,,1
19894501499,,1
19894711133,,1
19915853191,,1
19894750583,,1
19894752797,,1
19911014233,,1
19911667503,,1
19911048899,,1
19911679367,,1
19911075269,,1
19911077895,,1
19911707369,,1
19912032829,,1
19894542767,,1
19911155577,,1
19894532949,,1
19911215583,,1
19910893521,,1
19894535097,,1
19910957361,,1
19894773753,,1
19910960545,,1
19894748557,,1
19894790547,,1
19910999489,,0
19894586609,,1
19911033937,,1
19894761197,,0
19911124737,,1
19911228023,,1
19927391693,,1
19927672119,,1
19927418003,,1
19926419839,,1
19924102379,,1
19924154503,,1
19924157145,,1
19924168417,,1
19924222847,,1
19923274441,,1
19925816797,,1
19925823067,,1
19923314853,,1
19923321075,,1
19923365031,,1
19925825739,,1
19925829289,,1
19929020717,,1
19929050797,,1
19929007155,,1
19929033701,,1
19929079341,,1
19929051703,,1
19929084407,,1
19929067795,,1
19929073155,,1
19928993697,,1
19929025419,,1
19929110245,,1
19928996365,,1
19929123563,,1
19929174547,,1
19929204509,,1
19929211095,,1
19929230561,2015-02-20,1
19929051521,,1
19929153877,,1
19929240415,,1
19929161861,,1
19929064987,,1
19927231027,,1
19927232279,2015-04-13,1
19930161761,,1
19929616679,,1
19929411289,,1
19929726375,,1
19929755449,,1
19929789193,,1
19929693391,,1
19929768467,,1
19929782493,,1
19929801167,,1
19929808047,,1
19929671777,,1
19929684545,,1
19929678719,,1
19929701905,,1
19929723405,,1
19929711111,2014-09-03,1
19929744143,,1
19929358703,,1
19929326149,,1
19929332203,,1
19929386409,,1
19929441119,,1
19929392977,,1
19929362815,,1
19929367881,,1
19929401619,,1
19929406091,,1
19929369317,,1
19929383621,,1
19929657007,,1
19929416073,,1
19929420809,,1
19929421981,,1
19929477899,,1
19929490041,,1
19929509533,,1
19930190157,,1
19927324021,,1
19930253633,,1
19929912625,,1
19930265727,,1
19929856159,,1
19929711955,,1
19930300971,,1
19927355589,,1
19927385275,,1
19930304187,,1
19930314169,,1
19930325575,,1
19930326727,,1
19930388853,,1
19927418617,,1
19927422047,,1
19930442043,,1
19927462225,,1
19933088249,,1
19933142849,,1
19933072719,,1
19933201123,,1
19933109075,,1
19933209097,,1
19933133297,,1
19933141281,,1
19933147319,,1
19929462107,2015-06-24,1
19929503625,,1
19929544231,,1
19929501281,,1
19929549909,,1
19929572741,,1
19929611435,,0
19929553503,,0
19929621435,,1
19929636909,,1
19929646447,,1
19929590941,,1
19929598815,,1
19929630059,2015-12-18,1
19929602293,,1
19929632669,,1
19929634517,,1
19929380187,,1
19929766685,,1
19929870747,,1
19929963235,,1
19929779225,,1
19929796715,,1
19929824897,,0
19929849911,,1
19929863937,,1
19929864247,,1
19929873737,,1
19929913667,,1
19930055681,,1
19930059791,,1
19929916501,,1
19930070217,,1
19929942607,,1
19929936931,,1
19929955559,,1
19930401587,,1
19934020251,,1
19934021475,,1
19930423715,,1
19930445659,,1
19930462571,,1
19930470557,,1
19930474071,,1
19930489683,,1
19934036653,,0
19934082339,,1
19930499831,,1
19930512549,,1
19930513773,,1
19930521543,,0
19930562545,,1
19930572991,,1
19929964105,,1
19930109391,,1
19930145525,,1
19930147985,,1
19930171379,,1
19930181909,,1
19930018207,,1
19930195885,,1
19930027483,,1
19930207135,,1
19930590447,,0
19930614255,,1
19934198173,,1
19934198835,,1
19934244799,,1
19936431759,,1
19936453705,,1
19922211513,,1
19922220555,,1
19922255487,,1
19922318763,,1
19922390059,,1
19933179711,,1
19933196339,,1
19933181609,,1
19933211487,,1
19933185075,,1
19933215977,,0
19933221601,,1
19933221669,,1
19933224899,,1
19933238759,,0
19933300837,,1
19933226683,,1
19922865905,,1
19922884665,,1
19922893973,,1
19922962347,,1
19922967829,,1
19922988499,,1
19917041801,,1
19917060263,,1
19923058985,,1
19923079743,,1
19923080651,,1
19917145573,,1
19917152533,,1
19918137487,2015-10-26,1
19918189415,,1
19918191393,,1
19918200561,,1
19918257573,,1
19918278113,2015-02-20,1
19918288957,,1
19918392989,,1
19918419355,,1
19918435045,,1
19917264833,,1
19917267505,,1
19917317551,,1
19918478589,,1
19918481793,,1
19918489183,,1
19929725881,,1
19929758201,,1
19933352811,,1
19933356027,,1
19933313143,,1
19933230311,,1
19933322633,,1
19933241499,,0
19933333027,,1
19933406285,,1
19933442933,,1
19933497565,,1
19933534477,,1
19933479547,,1
19933504413,,1
19933506159,,1
19933569639,,1
19933664263,,1
19929642835,,1
19936469647,,1
19936593795,,1
19936604679,,1
19936621695,,1
19936634017,,1
19936419947,,1
19936652811,,1
19938841753,,1
19938894005,,1
19938732869,2015-04-02,1
19929650457,,1
19929654647,,1
19929411949,,1
19929478839,,1
19923445351,,1
19929650305,,1
19925942313,,1
19916540451,,1
19916571555,,1
19916575515,,1
19917644035,,1
19917724043,,1
19917744123,,1
19916614201,,1
19916673225,,1
19917777375,,0
19917811707,,1
19917817779,,1
19917908647,,1
19916734339,,1
19916755613,,1
19916920643,,1
19922511119,,1
19922631077,,1
19930047663,,1
19922632261,,1
19930033885,,1
19930054127,,1
19930243119,,1
19929760711,,1
19930085761,,1
19930283199,,1
19929789209,,1
19930285975,,1
19929834265,2015-06-20,1
19930110791,,1
19929841841,,1
19930138413,,1
19926593473,,1
19930324681,,0
19926614503,,1
19938698745,,1
19938811209,,1
19938954977,,1
19938746579,,1
19938805005,,1
19938862013,,1
19938498733,2014-09-18,1
19939017159,,1
19938823105,,1
19938832625,,1
19939049685,,1
19939056513,,1
19938846173,,1
19938924201,,1
19939076709,,1
19939001371,,1
19938889123,,1
19933629565,,1
19933640105,,1
19933663573,,1
19933664841,,1
19933698287,,1
19933280589,,1
19933285539,,1
19935720841,,1
19935572901,,1
19935580973,,1
19935699639,,1
19935623111,,1
19935711273,,1
19935625373,,1
19935716765,,1
19935679957,,1
19935712591,,1
19925955515,,1
19925979193,,1
19923499207,,1
19923499619,,1
19926022301,,1
19923645697,,1
19923653729,,1
19926074509,,0
19926096041,,1
19926104523,,1
19923653813,,1
19923680675,,1
19926165809,,0
19926167309,,1
19923736031,,1
19923757153,,1
19926263039,,1
19926342555,,1
19923813579,,1
19923816087,,1
19923843347,,0
19923866529,,1
19923879763,,1
19923924231,,1
19923936423,,1
19923975069,,1
19923986419,,1
19932127339,,1
19932220379,,1
19932091005,,1
19932091255,,1
19932287439,,0
19932231949,,1
19932130109,,1
19932136347,,1
19932332929,,1
19932265923,,1
19932343591,2014-11-06,1
19932223635,,1
19932277589,,1
19932282701,,1
19932239193,,1
19932375385,,1
19932160009,,1
19922649903,,1
19922662789,2015-03-12,1
19922724383,,1
19922745969,,0
19922808237,,0
19922851101,,1
19922851533,,1
19922898111,,1
19922907387,,1
19922962795,,1
19922973949,,1
19922991041,,1
19924924461,,1
19924877387,,1
19924991303,,1
19924945865,,1
19925030949,,1
19918521539,,1
19918526241,,1
19918556537,,1
19918575431,,1
19918641429,,1
19918641825,,1
19917360383,,1
19917398383,,1
19917406101,,1
19917445999,,0
19917503771,,1
19917505173,,1
19918740939,,1
19923145037,,1
19923171979,,1
19923237731,,1
19923238305,,1
19924902617,,1
19924912845,,1
19925021431,,1
19924923225,,1
19924983765,,1
19924924345,,1
19924927269,,1
19924948289,,1
19924961423,,1
19925016413,,1
19924988997,,1
19925027537,,1
19935722227,,1
19935524243,,1
19935566005,,1
19935583417,,1
19935600999,,1
19925039761,,1
19925001579,,1
19925013297,,1
19920965205,,1
19920984495,,0
19918737609,,1
19921007705,2015-05-18,1
19921014401,,1
19921037619,,1
19918842827,,1
19918858073,,1
19918907145,,1
19918926681,,0
19921086197,,1
19918956379,,1
19918974333,,1
19921194075,,1
19919085693,,1
19921312495,,1
19921323781,,1
19921338797,,0
19921346833,,1
19921377855,,1
19930165805,,1
19919200231,,1
19921414559,,1
19930170223,,1
19930339533,,1
19930170107,,1
19921422417,,1
19930112657,,1
19921436719,,1
19929047943,,1
19919237059,,1
19929058401,,1
19919259021,,1
19929082905,,1
19919265889,,1
19929132421,,1
19921461095,,1
19926330013,,1
19926337475,,1
19929240895,,1
19929246371,,1
19929261933,,1
19926404297,,1
19926629177,,1
19929331811,,1
19929369381,,1
19926630989,,1
19926474173,,1
19929951551,,1
19929446351,,1
19929954933,,1
19929988991,,1
19930001147,,1
19930008027,,1
19930011063,,1
19930016773,,1
19930020005,,1
19930090115,,1
19930098001,,1
19930140211,,1
19930146515,,1
19930150505,,1
19930155987,,1
19930187173,,1
19930255265,,1
19935607735,,0
19935615489,,1
19956568643,,1
19955674489,,1
19952486903,,1
19955757471,,1
19956872093,,1
19954847841,,1
19956624113,,1
19954871401,,1
19956850145,,1
19957875295,,1
19956436409,,1
19956794429,,1
19946768201,,1
19946984881,,1
19956832013,,0
19946988033,,1
19957981887,,0
19957990265,,0
19958020757,,1
19958035425,,1
19958054911,,1
19958061661,,1
19957590403,,1
19957599481,,1
19957608851,,1
19957627479,,1
19955772763,,1
19955779001,,1
19955789349,,1
19955796211,,1
19955812079,,1
19958125817,,1
19958168863,,1
19962220897,,1
19956828581,,1
19958170595,,1
19962283845,,1
19952801625,,1
19962317421,,1
19956858083,,1
19958187875,,0
19956459147,,1
19962350933,,1
19946904227,2014-12-29,1
19958208839,,1
19946799139,,1
19946882249,,1
19956501853,,1
19956705709,,1
19958171039,,0
19958186103,,1
19958231361,,1
19947059493,,1
19958236047,,1
19956726449,,1
19956728527,,1
19946887037,,1
19946908963,,1
19961993429,,1
19962017763,,1
19952815385,,1
19946947839,,1
19952876337,,1
19946971483,,1
19952890495,,1
19946998891,,1
19947220597,,1
19962026425,,1
19962057795,,1
19947001641,,1
19947007517,2014-10-20,1
19952891073,,1
19947019313,,1
19956857341,,1
19947018981,,1
19947026059,,1
19956866681,,1
19947033205,,1
19956626193,,1
19962363857,,1
19962091949,,1
19956627151,,1
19962111021,,1
19962134255,,1
19956642049,,1
19957732119,,1
19964818573,,1
19956651785,,1
19964719145,,1
19956673945,,1
19956723415,,1
19957805679,,1
19964819861,,1
19956815365,,1
19956856879,,1
19956861353,,1
19957849655,,1
19956867127,,1
19957868975,,1
19964876753,,1
19964889973,,1
19964892047,,1
19957882949,,1
19952533567,,1
19964407921,,1
19957903113,,1
19952555629,2015-07-15,1
19952560777,,1
19964450985,,1
19964791517,,1
19957920501,,1
19964632057,,1
19957927567,,1
19964693853,,1
19957935289,,1
19964712527,,1
19957836101,,1
19957837639,2015-04-13,1
19957878677,,1
19958252085,,1
19955882769,,1
19955884255,,1
19958335315,,1
19957991107,,1
19957908821,,1
19957925737,,1
19957969461,,1
19957988963,,1
19957989807,,1
19957993301,,1
19955937203,,1
19960278085,,1
19960298249,,1
19960301567,,1
19960316761,,0
19960317177,,1
19960372383,,1
19960406769,,1
19960424521,2015-03-26,1
19960519565,,1
19960563193,,1
19947052359,,1
19947112555,,1
19947114057,,1
19947169071,,1
19947172549,,1
19947205137,,1
19947247161,,1
19947248085,,1
19947251287,,1
19940898277,,1
19966179165,2014-09-26,1
19966237341,,1
19966246237,,1
19966303113,,1
19966118161,,1
19966190665,,1
19966196095,,1
19959963851,,1
19959970925,,1
19966196589,,1
19966207263,,1
19966233381,,1
19966265541,,1
19966266679,,1
19960040155,,1
19960064989,,1
19960065635,,1
19960080167,,1
19961135411,2014-02-26,1
19961135807,2014-10-09,1
19961149949,,1
19961151563,,1
19959630131,,1
19960151649,,1
19960297523,,1
19959675891,,1
19961216899,2015-06-30,1
19959719285,,1
19940922481,,1
19943265647,,1
19943267033,,1
19943308597,,1
19943316845,,1
19941038605,,1
19941040039,,1
19941044513,,1
19941053307,,1
19941063605,,1
19941103669,,1
19949550811,,1
19949681773,,1
19949525915,,1
19949531391,,1
19949580017,,1
19949586337,,1
19964727827,,1
19964970027,,1
19964989583,,1
19964892459,,1
19964895053,,1
19964784471,,1
19959738819,,1
19964839363,,1
19964907179,,1
19959759697,,1
19964947013,,1
19959774525,,1
19964966531,,1
19959775353,,1
19964386475,,1
19959802789,,1
19964398437,,1
19959834947,,1
19964442687,,1
19959837277,,1
19959944807,,1
19964454847,,1
19968154559,,1
19964518373,,1
19961237841,,1
19964534891,,1
19964536937,,1
19959968437,,1
19968067639,,1
19968185833,,1
19960003677,,1
19968221635,,1
19960005323,,1
19968111331,,1
19961247559,,1
19964544905,,1
19960055155,,1
19960076869,,1
19964571223,,1
19968133873,,1
19960324865,,1
19960077977,,1
19964957755,,1
19959676333,,1
19960345999,,1
19960087843,,1
19964598829,,1
19968152349,,1
19968166393,,1
19960090529,,1
19967707559,,1
19960091175,,1
19967744419,,1
19960149305,,1
19967800119,,1
19964603363,,1
19960348443,,1
19959848279,,1
19967817001,,1
19960174945,,1
19960357387,,1
19959865143,,1
19960218487,,1
19959030885,,0
19959907287,,1
19959040801,,1
19960257461,,1
19959061445,,1
19959923557,,1
19964685699,,1
19959991371,,1
19964696855,,1
19960007537,,1
19964736867,,1
19960036377,,1
19964740347,,1
19964767443,,1
19964790773,,1
19949721869,,1
19949704805,,1
19949567017,,1
19949715813,,1
19949578679,2014-11-21,1
19949637005,,1
19949740445,,1
19949755033,,1
19949670299,,1
19949622369,,1
19949740991,,1
19949622833,,0
19956874171,,1
19958723081,,1
19958787633,,1
19958814701,,1
19958825941,,1
19967885727,,1
19960054875,,1
19967900031,,1
19964863305,,1
19968009905,,1
19964867465,,1
19960115051,,1
19961278529,,1
19960378307,,0
19964888651,2014-12-17,1
19960203937,,1
19968035529,,1
19960420529,,1
19968074385,,1
19961310755,,1
19967720397,,1
19964938941,,1
19960287625,,1
19961320969,,1
19968117121,,1
19964951847,,1
19959710999,,1
19961338873,,1
19968136495,,1
19964957323,,1
19968168291,,1
19959067057,,1
19968176225,,1
19959748323,2014-12-19,1
19961341265,,1
19959078671,,1
19967776379,,1
19959809307,,0
19961356113,,1
19959085501,,1
19967791743,,1
19959810197,,1
19959088869,,1
19967826657,,1
19961357567,,1
19967828023,,1
19961366245,,1
19973676913,,1
19960530023,,1
19973684735,,1
19960562465,,1
19973430847,,1
19961434637,,1
19973437037,,1
19959865211,,1
19973745339,,1
19959902451,,1
19973768589,,1
19959907781,,1
19973549303,,1
19961460243,,1
19959910535,,1
19959914497,,1
19973817411,,1
19960005969,,1
19973825977,,1
19960065915,,1
19960599495,,1
19959917435,,1
19961506991,,1
19955952515,,1
19973589101,,1
19955963109,,1
19957250401,,1
19959920963,,1
19959141421,2015-09-17,1
19960091899,,1
19962649599,,1
19959149607,,1
19959156089,,1
19959974755,,1
19962693209,,1
19962725301,,1
19959991189,,1
19959991751,,1
19962762245,,0
19960090083,,1
19962803659,,1
19960108763,,1
19962842779,,1
19960117063,,1
19958343169,,1
19960141337,,1
19958354601,,1
19958361599,,1
19959186383,,1
19959219199,,1
19959307147,,1
19965015565,,1
19965041191,,1
19965066651,,1
19965125061,,1
19965134283,,1
19967479645,,1
19967479811,,1
19967553467,,1
19955963985,,1
19955975453,,1
19956919681,,1
19955992115,,1
19956016863,,1
19956019077,,1
19956049933,,1
19956067885,,1
19956957879,,0
19956975499,,1
19956979695,,1
19958289163,,1
19958301011,,1
19958315579,,1
19949798297,,1
19949807089,,1
19949778907,,1
19967081153,,1
19967103313,,1
19967108957,,1
19967508355,,1
19967568085,,1
19967247423,,1
19967249387,,1
19961409821,,1
19961455297,,1
19967450487,,1
19967475917,,1
19967481015,,1
19967509809,,1
19967537975,,1
19967556651,,1
19967559871,,1
19967097223,,1
19949713171,,1
19949800501,,1
19949733681,,1
19949813557,,1
19949746089,,1
19949748729,,1
19949842363,,1
19949784535,,1
19949843373,,0
19949660437,,1
19949661395,,1
19949841607,,1
19949751287,,1
19949754949,,1
19949799535,,1
19949261763,,1
19949314181,,1
19960572613,,1
19973880755,,1
19960656895,,1
19960661547,,1
19973681931,,1
19960682931,,1
19973695957,,1
19960708573,,1
19973920091,,1
19960731477,,1
19969462333,,1
19973771079,,1
19969474443,,1
19969480467,,1
19974001119,,1
19969506503,,1
19973811569,,1
19973817343,,1
19974008067,,1
19974008347,,1
19973825281,,1
19973828861,,1
19974068789,,1
19973854089,,1
19974080653,,1
19974085489,,1
19974104147,,0
19973894943,,1
19973920653,,1
19969549937,,1
19969553053,,1
19973964707,,1
19974185117,,1
19974199357,,1
19974232565,,1
19974238125,,1
19974270779,,1
19962908717,,1
19962960213,,1
19962987475,,1
19963036885,,1
19958440549,,1
19958459625,,1
19974283951,,1
19949411101,,1
19949465657,,1
19967146427,,1
19967146875,,1
19974172789,,1
19967174161,,1
19969565695,,1
19967176439,,1
19974329955,,1
19958392023,,1
19958401033,,1
19971192143,,1
19971193929,,1
19971244943,,1
19979063175,,1
19979116301,,1
19979171235,2015-03-12,1
19979179119,,1
19979196147,,1
19979214359,,1
19962545371,,1
19962561477,,1
19962589723,,1
19962976927,,1
19962596289,,1
19962607259,,1
19962617043,,1
19962291367,,1
19962625197,,1
19962626333,,1
19962662453,,1
19962664135,,1
19962685373,,1
19962720137,,1
19962757543,,1
19962788663,,1
19962863407,,1
19962150755,,1
19962154649,,1
19961874891,,1
19961912875,,1
19962189253,,1
19962225137,,1
19962265347,,1
19962280509,,1
19962025039,,1
19962281369,,1
19962031477,,1
19962033737,,1
19962039163,2015-11-06,1
19960305329,,1
19973210801,,1
19966016671,,1
19966021719,,1
19973501537,,1
19973550193,,1
19973556331,,1
19972106625,,1
19972117351,,1
19972146719,,1
19972156041,,1
19973598985,,1
19973667891,,1
19972196301,,1
19973671583,,1
19973780073,,1
19972252285,,1
19972266707,,1
19972321703,,1
19973798569,,1
19973934611,,1
19974085935,,1
19976317707,,1
19976322857,,1
19976324041,,1
19976362655,,1
19976378359,,1
19984503869,,1
19982737113,,1
19982763911,,1
19984514721,,1
19982793809,,1
19976889383,,1
19976950381,,1
19984354773,,1
19983864953,,1
19983917307,,1
19983921879,,1
19970420275,,1
19979227911,,1
19979241689,,1
19979246785,,1
19979887681,,1
19979946105,,1
19979288001,,1
19979298895,,1
19979713755,,1
19979717831,,1
19979799605,,1
19979918337,,1
19979949243,,1
19979965561,,1
19979958135,,1
19979969985,,1
19979980359,,1
19979983053,,1
19974206217,,1
19982787177,,1
19982880281,,1
19982907625,,1
19982947293,,1
19983002429,,1
19983003471,,1
19983026257,,1
19983057919,,1
19983061005,,1
19982098939,,1
19982918265,,1
19976402959,,1
19982430475,,1
19982437025,,1
19982532611,,1
19982565283,2015-03-03,1
19962904013,,1
19962946979,,1
19962949491,,1
19962396209,,0
19962488823,,1
19962547351,,1
19962557417,,0
19962644269,,1
19962415545,2015-02-27,1
19962432657,,0
19962674233,,0
19966025299,,1
19966035251,,1
19974632229,,1
19974637397,,1
19970441991,,1
19970464247,,1
19982567429,,1
19979984553,,1
19982654461,,1
19980015865,,1
19982136247,,1
19980034955,,1
19982170171,,1
19980036603,,1
19982183339,,1
19980057643,,1
19982964383,,1
19980123545,2014-10-06,1
19982966843,,1
19980126037,,1
19982967619,,1
19980150305,,1
19982981697,,1
19962486895,,1
19980168325,,1
19962522681,,1
19962530947,,1
19980186609,,1
19962578979,,1
19980201475,,1
19980202643,,1
19962623597,,1
19980231965,,1
19988596081,,1
19980275297,,0
19988667397,,1
19980291381,,1
19988176471,,1
19979411139,,1
19988182693,,1
19988677791,2014-11-15,1
19988695361,,1
19988217853,2015-04-14,1
19988709473,,1
19988727621,,1
19988735889,,1
19988792183,,1
19988798853,,1
19988816105,,1
19988328979,,1
19988827231,,1
19988337049,,1
19988366651,,1
19988843533,,1
19988858545,,0
19988433323,,1
19988885395,,1
19970447089,,1
19970469265,,1
19970458999,,1
19970473801,,1
19970565065,,1
19970541075,,1
19970607849,,1
19970615883,,1
19969203579,,1
19969218611,,1
19969224535,,1
19970653157,,1
19976424791,,1
19982992101,,1
19983003835,,1
19983978375,,1
19984010925,,1
19983048713,,0
19983054949,2015-09-23,1
19983063053,,1
19983067919,,1
19983084499,,1
19983100059,,1
19983133295,,1
19983155933,,1
19982216963,,1
19982277519,,1
19982301977,,1
19982369975,,1
19982374493,,1
19982390645,,1
19982463079,2015-07-09,1
19982473999,,1
19982503293,,1
19983087803,,1
19983094763,,1
19983106697,,1
19983125505,,1
19983191621,,1
19982548057,,1
19983214355,,1
19982575035,,1
19982575795,,1
19982694971,,1
19982709411,,1
19982743153,,1
19982772603,,1
19982589141,,1
19977049235,,1
19977058587,,1
19977062615,,1
19984023667,,1
19984082357,,1
19984106513,,1
19984131543,,1
19984133143,,1
19984613591,,1
19984674045,,1
19984731781,,1
19984740129,,1
19984743433,,1
19984743761,,1
19984535183,,1
19984549857,,1
19984560809,,1
19974663101,,1
19974690623,,1
19973252099,,1
19973255121,,1
19967810071,,1
19973324241,,1
19967838369,,1
19967894403,,1
19967961117,,1
19967974315,,1
19967985421,,0
19973361979,,1
19973441773,,1
19973470859,,1
19974802443,,1
19974838067,,1
19973488169,,1
19970702061,,1
19970708481,,0
19970712573,,1
19970722423,,1
19970799927,2015-04-22,1
19970821689,,1
19970878513,,1
19969356455,,1
19970797599,,1
19970894171,,1
19970813387,,1
19970849013,,1
19969419879,,1
19970856089,,1
19970955123,,1
19970863269,,1
19970991477,,1
19970921099,,1
19971056697,,1
19970954661,,1
19971103821,,1
19970978587,,1
19971148933,,1
19970984611,,1
19971155285,,1
19968946133,,1
19965393385,,1
19959470825,,1
19965402621,,1
19965414337,,1
19965137965,,1
19965210595,,1
19965322913,,1
19965374623,,1
19983274283,,1
19983290319,2015-12-18,1
19983330633,,1
19983350861,,1
19983363039,,1
19983369395,,1
19983220577,,1
19987776495,,1
19987801043,,1
19990561465,,1
19990564665,,1
19990595389,,1
19990646487,,1
19987845249,,1
19987847261,,1
19987874103,,1
19990667541,,1
19971188847,,1
19971001121,2014-11-20,1
19969664325,,1
19969723631,,1
19969743895,,1
19969744337,,1
19969779467,,1
19971627037,,1
19971639245,,1
19965923085,,1
19965950209,,1
19965956149,,1
19965978425,,1
19965988691,,1
19965990257,2015-06-29,1
19971740787,,1
19971748343,,1
19980323297,,0
19980368687,,1
19988433937,,1
19988896181,,1
19988910389,,1
19971790947,,1
19964602093,,1
19964636907,,1
19964659729,,1
19971861301,2015-06-01,1
19971861963,,1
19966070609,,1
19966100591,,1
19971947469,,1
19971953787,,1
19964682631,,1
19972271677,,1
19980446813,,1
19980485621,,1
19990671881,,1
19990677591,,1
19990723643,,1
19990729881,,1
19990758771,,1
19990825447,,1
